order_id,customer_id,order_date,shipped_date,delivered_date,channel,promo_code,discount_pct,subtotal,shipping_cost,tax,order_total,status,is_first_order
O00008466,C007441,2023-02-08,2023-02-09,2023-02-10,organic_search,,0.0,80.97,0.0,6.48,87.45,delivered,True
O00008467,C007441,2023-03-28,2023-03-29,2023-04-01,email,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00008468,C007442,2024-02-26,2024-02-27,2024-03-03,direct,LOYAL15,0.1,35.09,5.99,2.81,43.89,delivered,True
O00008469,C007443,2023-09-10,2023-09-11,2023-09-13,paid_social,SUMMER15,0.1,17.09,5.99,1.37,24.45,delivered,True
O00008470,C007443,2023-11-30,2023-12-01,2023-12-04,paid_search,,0.0,66.97,0.0,5.36,72.33,delivered,False
O00008471,C007445,2024-06-13,2024-06-14,2024-06-16,organic_search,SUMMER15,0.2,35.98,5.99,2.88,44.85,delivered,True
O00008472,C007445,2024-06-19,2024-06-20,2024-06-22,organic_search,SUMMER15,0.2,62.38,0.0,4.99,67.37,delivered,False
O00008473,C007447,2024-03-29,2024-03-30,2024-04-01,organic_social,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00008474,C007448,2024-06-21,2024-06-22,2024-06-25,referral,LOYAL15,0.1,27.88,5.99,2.23,36.1,delivered,True
O00008475,C007449,2024-04-06,2024-04-07,2024-04-11,email,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00008476,C007450,2024-01-07,2024-01-08,2024-01-10,organic_search,LOYAL15,0.15,81.57,0.0,6.53,88.1,delivered,True
O00008477,C007451,2023-09-17,2023-09-18,2023-09-22,paid_social,SUMMER15,0.15,79.02,0.0,6.32,85.34,delivered,True
O00008478,C007452,2024-02-03,2024-02-04,2024-02-08,direct,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00008479,C007453,2023-11-19,2023-11-20,2023-11-24,paid_search,,0.0,108.95,0.0,8.72,117.67,delivered,True
O00008480,C007454,2024-06-21,2024-06-22,2024-06-25,organic_search,,0.0,110.95,0.0,8.88,119.83,delivered,True
O00008481,C007455,2023-03-09,2023-03-10,2023-03-12,organic_social,,0.1,31.48,5.99,2.52,39.99,delivered,True
O00008482,C007457,2023-08-26,2023-08-27,2023-08-28,organic_search,LOYAL15,0.2,31.98,5.99,2.56,40.53,delivered,True
O00008483,C007461,2023-11-28,2023-11-29,2023-12-02,email,,0.0,113.96,0.0,9.12,123.08,delivered,True
O00008484,C007461,2023-12-09,2023-12-10,2023-12-11,organic_search,,0.2,14.39,5.99,1.15,21.53,delivered,False
O00008485,C007463,2023-05-03,2023-05-04,2023-05-06,organic_search,,0.0,77.98,0.0,6.24,84.22,delivered,True
O00008486,C007465,2023-03-22,2023-03-23,2023-03-25,email,LOYAL15,0.15,56.92,0.0,4.55,61.47,delivered,False
O00008487,C007465,2023-04-22,2023-04-23,2023-04-26,email,,0.0,100.97,0.0,8.08,109.05,delivered,False
O00008488,C007467,2023-11-06,2023-11-07,2023-11-08,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00008489,C007468,2023-11-17,2023-11-18,2023-11-21,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00008490,C007469,2023-06-16,2023-06-17,2023-06-22,direct,BFCM20,0.1,44.98,5.99,3.6,54.57,delivered,True
O00008491,C007470,2024-04-16,2024-04-17,2024-04-19,paid_search,,0.0,121.96,0.0,9.76,131.72,delivered,True
O00008492,C007473,2024-06-15,2024-06-16,2024-06-20,organic_search,,0.1,19.79,5.99,1.58,27.36,delivered,True
O00008493,C007474,2023-10-19,2023-10-20,2023-10-22,email,,0.0,134.95,0.0,10.8,145.75,delivered,True
O00008494,C007475,2023-06-15,2023-06-16,2023-06-18,paid_social,BFCM20,0.15,62.88,0.0,5.03,67.91,delivered,True
O00008495,C007476,2023-09-16,2023-09-17,2023-09-19,paid_social,,0.0,39.98,5.99,3.2,49.17,delivered,True
O00008496,C007477,2023-07-16,2023-07-17,2023-07-20,organic_social,,0.0,57.98,0.0,4.64,62.62,delivered,True
O00008497,C007477,2023-11-19,2023-11-20,2023-11-25,email,,0.2,27.99,5.99,2.24,36.22,delivered,False
O00008498,C007477,2023-11-21,2023-11-22,2023-11-24,email,,0.0,59.97,0.0,4.8,64.77,delivered,False
O00008499,C007479,2023-10-17,2023-10-18,2023-10-20,referral,BFCM20,0.15,29.74,5.99,2.38,38.11,delivered,True
O00008500,C007481,2023-08-18,2023-08-19,2023-08-24,paid_search,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00008501,C007482,2023-10-27,2023-10-28,2023-11-01,email,,0.0,88.97,0.0,7.12,96.09,delivered,True
O00008502,C007482,2023-12-04,2023-12-05,2023-12-08,email,,0.0,31.98,5.99,2.56,40.53,delivered,False
O00008503,C007482,2024-01-04,2024-01-05,2024-01-07,organic_search,,0.0,137.95,0.0,11.04,148.99,delivered,False
O00008504,C007483,2023-05-23,2023-05-24,2023-05-27,organic_social,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00008505,C007484,2024-06-25,2024-06-26,2024-06-28,direct,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00008506,C007485,2024-05-06,2024-05-07,2024-05-10,paid_search,,0.15,64.57,0.0,5.17,69.74,delivered,True
O00008507,C007487,2024-01-28,2024-01-29,2024-01-31,paid_social,,0.0,25.98,5.99,2.08,34.05,delivered,True
O00008508,C007487,2024-02-21,2024-02-22,2024-02-25,paid_social,,0.0,153.94,0.0,12.32,166.26,delivered,False
O00008509,C007488,2023-12-31,2024-01-01,2024-01-02,paid_social,BFCM20,0.2,55.98,0.0,4.48,60.46,delivered,False
O00008510,C007489,2023-06-11,2023-06-12,2023-06-14,organic_social,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00008511,C007491,2023-12-19,2023-12-20,2023-12-21,email,LOYAL15,0.2,31.98,5.99,2.56,40.53,delivered,True
O00008512,C007492,2023-01-15,2023-01-16,2023-01-20,paid_social,,0.0,171.94,0.0,13.76,185.7,delivered,True
O00008513,C007493,2024-06-04,2024-06-05,2024-06-07,paid_search,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00008514,C007494,2023-08-23,2023-08-24,2023-08-25,paid_search,,0.15,69.66,0.0,5.57,75.23,delivered,True
O00008515,C007495,2024-03-15,2024-03-16,2024-03-18,organic_search,,0.0,87.96,0.0,7.04,95.0,delivered,True
O00008516,C007496,2023-10-03,2023-10-04,2023-10-06,direct,,0.0,59.97,0.0,4.8,64.77,delivered,True
O00008517,C007498,2024-02-15,2024-02-16,2024-02-20,paid_social,LOYAL15,0.1,11.69,5.99,0.94,18.62,delivered,True
O00008518,C007501,2023-06-17,2023-06-18,2023-06-19,direct,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00008519,C007502,2024-04-28,2024-04-29,2024-05-02,paid_social,LOYAL15,0.1,52.18,0.0,4.17,56.35,delivered,True
O00008520,C007502,2024-05-06,2024-05-07,2024-05-08,paid_search,,0.0,35.98,5.99,2.88,44.85,delivered,False
O00008521,C007504,2024-01-19,2024-01-20,2024-01-23,paid_search,,0.0,69.98,0.0,5.6,75.58,delivered,True
O00008522,C007505,2024-05-02,2024-05-03,2024-05-06,organic_search,LOYAL15,0.2,10.39,5.99,0.83,17.21,delivered,True
O00008523,C007508,2023-03-19,2023-03-20,2023-03-24,paid_search,,0.0,151.93,0.0,12.15,164.08,delivered,True
O00008524,C007510,2023-10-29,2023-10-30,2023-11-02,referral,,0.0,21.99,5.99,1.76,29.74,refunded,True
O00008525,C007513,2023-10-20,2023-10-21,2023-10-25,paid_social,LOYAL15,0.1,48.58,0.0,3.89,52.47,delivered,True
O00008526,C007517,2023-11-20,2023-11-21,2023-11-25,direct,,0.0,66.97,0.0,5.36,72.33,delivered,True
O00008527,C007518,2023-08-22,2023-08-23,2023-08-25,paid_search,,0.0,132.94,0.0,10.64,143.58,delivered,True
O00008528,C007519,2024-01-31,2024-02-01,2024-02-03,organic_search,,0.0,126.95,0.0,10.16,137.11,delivered,True
O00008529,C007521,2024-01-23,2024-01-24,2024-01-26,organic_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00008530,C007522,2023-12-01,2023-12-02,2023-12-05,direct,,0.0,64.97,0.0,5.2,70.17,delivered,True
O00008531,C007523,2023-12-03,2023-12-04,2023-12-08,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00008532,C007523,2023-12-15,2023-12-16,2023-12-18,organic_social,,0.0,149.95,0.0,12.0,161.95,delivered,False
O00008533,C007523,2023-12-31,2024-01-01,2024-01-04,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00008534,C007523,2024-01-17,2024-01-18,2024-01-19,email,,0.0,56.97,0.0,4.56,61.53,refunded,False
O00008535,C007523,2024-01-20,2024-01-21,2024-01-25,direct,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00008536,C007523,2024-03-10,2024-03-11,2024-03-15,direct,,0.0,49.98,0.0,4.0,53.98,delivered,False
O00008537,C007524,2023-11-09,2023-11-10,2023-11-14,paid_social,,0.0,134.95,0.0,10.8,145.75,delivered,True
O00008538,C007525,2023-09-11,2023-09-12,2023-09-14,organic_social,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00008539,C007525,2024-02-14,2024-02-15,2024-02-18,paid_search,BFCM20,0.15,155.49,0.0,12.44,167.93,delivered,False
O00008540,C007526,2023-10-03,2023-10-04,2023-10-07,paid_search,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00008541,C007527,2023-09-27,2023-09-28,2023-09-30,paid_search,,0.0,56.97,0.0,4.56,61.53,delivered,True
O00008542,C007529,2023-03-11,2023-03-12,2023-03-13,paid_search,BFCM20,0.15,62.02,0.0,4.96,66.98,delivered,True
O00008543,C007530,2023-08-22,2023-08-23,2023-08-25,paid_search,,0.0,25.98,5.99,2.08,34.05,delivered,True
O00008544,C007532,2023-06-27,2023-06-28,2023-07-02,paid_social,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008545,C007532,2023-07-01,2023-07-02,2023-07-04,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00008546,C007533,2023-09-05,2023-09-06,2023-09-09,direct,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00008547,C007534,2024-06-05,2024-06-06,2024-06-08,paid_social,,0.0,25.98,5.99,2.08,34.05,delivered,True
O00008548,C007535,2024-05-01,2024-05-02,2024-05-05,email,,0.0,104.97,0.0,8.4,113.37,delivered,True
O00008549,C007536,2024-06-18,2024-06-19,2024-06-24,paid_search,,0.15,11.04,5.99,0.88,17.91,delivered,True
O00008550,C007537,2023-06-25,2023-06-26,2023-06-29,paid_search,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008551,C007538,2024-02-28,2024-02-29,2024-03-03,organic_search,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00008552,C007539,2024-05-23,2024-05-24,2024-05-25,email,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00008553,C007542,2023-08-18,2023-08-19,2023-08-20,direct,,0.0,37.98,5.99,3.04,47.01,delivered,True
O00008554,C007542,2023-09-14,2023-09-15,2023-09-16,organic_search,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00008555,C007543,2024-01-05,2024-01-06,2024-01-10,direct,,0.0,157.95,0.0,12.64,170.59,delivered,True
O00008556,C007543,2024-01-20,2024-01-21,2024-01-26,organic_search,,0.0,225.94,0.0,18.08,244.02,delivered,False
O00008557,C007544,2023-07-16,2023-07-17,2023-07-20,direct,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00008558,C007545,2024-02-13,2024-02-14,2024-02-16,paid_social,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008559,C007545,2024-02-23,2024-02-24,2024-02-28,paid_search,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00008560,C007547,2024-04-29,2024-04-30,2024-05-02,organic_search,,0.0,110.96,0.0,8.88,119.84,delivered,True
O00008561,C007549,2023-07-18,2023-07-19,2023-07-24,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00008562,C007549,2023-08-12,2023-08-13,2023-08-16,organic_search,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00008563,C007549,2023-08-18,2023-08-19,2023-08-21,organic_search,,0.1,16.19,5.99,1.3,23.48,delivered,False
O00008564,C007549,2023-11-02,2023-11-03,2023-11-05,organic_social,,0.0,37.98,5.99,3.04,47.01,delivered,False
O00008565,C007549,2024-04-13,2024-04-14,2024-04-19,direct,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00008566,C007551,2024-06-25,2024-06-26,2024-06-30,organic_search,BFCM20,0.2,10.39,5.99,0.83,17.21,delivered,True
O00008567,C007552,2023-03-30,2023-03-31,2023-04-02,paid_search,,0.0,73.98,0.0,5.92,79.9,delivered,True
O00008568,C007553,2023-01-22,2023-01-23,2023-01-27,organic_search,,0.0,76.97,0.0,6.16,83.13,delivered,True
O00008569,C007558,2023-05-26,2023-05-27,2023-05-29,email,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008570,C007558,2023-06-03,2023-06-04,2023-06-05,organic_social,,0.0,112.96,0.0,9.04,122.0,delivered,False
O00008571,C007558,2023-12-02,2023-12-03,2023-12-06,paid_search,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00008572,C007559,2024-01-30,2024-01-31,2024-02-05,paid_social,,0.0,73.98,0.0,5.92,79.9,delivered,True
O00008573,C007559,2024-02-14,2024-02-15,2024-02-19,paid_search,WELCOME10,0.15,19.54,5.99,1.56,27.09,delivered,False
O00008574,C007560,2024-04-15,2024-04-16,2024-04-20,paid_social,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00008575,C007561,2023-08-09,2023-08-10,2023-08-13,paid_social,WELCOME10,0.2,55.98,0.0,4.48,60.46,delivered,True
O00008576,C007562,2023-04-23,2023-04-24,2023-04-27,paid_social,,0.0,80.97,0.0,6.48,87.45,delivered,True
O00008577,C007563,2024-06-21,2024-06-22,2024-06-25,paid_social,,0.0,104.97,0.0,8.4,113.37,delivered,True
O00008578,C007564,2023-01-12,2023-01-13,2023-01-17,organic_search,,0.0,25.98,5.99,2.08,34.05,delivered,True
O00008579,C007565,2024-05-09,2024-05-10,2024-05-15,paid_social,,0.0,30.98,5.99,2.48,39.45,delivered,True
O00008580,C007566,2023-05-21,2023-05-22,2023-05-27,referral,,0.0,110.96,0.0,8.88,119.84,delivered,True
O00008581,C007567,2023-09-12,2023-09-13,2023-09-15,paid_social,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00008582,C007567,2023-09-18,2023-09-19,2023-09-21,direct,WELCOME10,0.15,89.22,0.0,7.14,96.36,delivered,False
O00008583,C007568,2023-02-13,2023-02-14,2023-02-18,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00008584,C007569,2023-12-09,2023-12-10,2023-12-12,email,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00008585,C007569,2023-12-14,2023-12-15,2023-12-20,paid_search,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00008586,C007569,2023-12-15,2023-12-16,2023-12-19,email,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00008587,C007569,2024-01-25,2024-01-26,2024-01-30,email,,0.0,34.98,5.99,2.8,43.77,delivered,False
O00008588,C007569,2024-01-28,2024-01-29,2024-02-02,email,,0.0,73.98,0.0,5.92,79.9,delivered,False
O00008589,C007569,2024-02-01,2024-02-02,2024-02-05,organic_search,,0.0,92.97,0.0,7.44,100.41,delivered,False
O00008590,C007569,2024-03-19,2024-03-20,2024-03-22,direct,,0.0,104.95,0.0,8.4,113.35,delivered,False
O00008591,C007570,2024-06-15,2024-06-16,2024-06-18,organic_search,,0.1,72.87,0.0,5.83,78.7,delivered,True
O00008592,C007571,2023-11-24,2023-11-25,2023-11-28,organic_social,LOYAL15,0.15,29.74,5.99,2.38,38.11,delivered,True
O00008593,C007571,2023-12-02,2023-12-03,2023-12-05,paid_search,,0.0,173.95,0.0,13.92,187.87,delivered,False
O00008594,C007571,2023-12-05,2023-12-06,2023-12-09,direct,,0.0,117.96,0.0,9.44,127.4,delivered,False
O00008595,C007572,2023-08-25,2023-08-26,2023-08-28,email,SUMMER15,0.15,101.96,0.0,8.16,110.12,delivered,True
O00008596,C007573,2024-05-16,2024-05-17,2024-05-22,paid_search,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00008597,C007574,2023-08-21,2023-08-22,2023-08-25,paid_search,BFCM20,0.15,16.14,5.99,1.29,23.42,delivered,True
O00008598,C007575,2023-08-01,2023-08-02,2023-08-03,paid_social,WELCOME10,0.2,67.96,0.0,5.44,73.4,delivered,True
O00008599,C007575,2023-08-27,2023-08-28,2023-08-31,organic_social,,0.0,56.97,0.0,4.56,61.53,delivered,False
O00008600,C007577,2023-04-06,2023-04-07,2023-04-11,direct,,0.0,38.97,5.99,3.12,48.08,delivered,True
O00008601,C007581,2024-04-25,2024-04-26,2024-04-28,email,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00008602,C007582,2024-06-13,2024-06-14,2024-06-17,organic_search,WELCOME10,0.15,82.41,0.0,6.59,89.0,delivered,False
O00008603,C007584,2023-10-31,2023-11-01,2023-11-05,organic_search,,0.0,104.97,0.0,8.4,113.37,delivered,True
O00008604,C007585,2023-04-25,2023-04-26,2023-04-28,paid_search,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00008605,C007586,2023-09-02,2023-09-03,2023-09-05,email,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008606,C007586,2023-09-08,2023-09-09,2023-09-12,paid_social,,0.0,104.95,0.0,8.4,113.35,delivered,False
O00008607,C007587,2024-05-05,2024-05-06,2024-05-08,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00008608,C007588,2023-04-16,2023-04-17,2023-04-18,direct,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00008609,C007588,2023-05-12,2023-05-13,2023-05-16,direct,,0.0,45.98,0.0,3.68,49.66,delivered,False
O00008610,C007588,2023-05-23,2023-05-24,2023-05-28,email,,0.0,64.97,0.0,5.2,70.17,delivered,False
O00008611,C007588,2023-06-15,2023-06-16,2023-06-18,direct,,0.0,66.97,0.0,5.36,72.33,cancelled,False
O00008612,C007588,2023-07-06,2023-07-07,2023-07-09,email,,0.0,45.98,0.0,3.68,49.66,delivered,False
O00008613,C007589,2024-06-13,2024-06-14,2024-06-19,email,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00008614,C007590,2023-04-06,2023-04-07,2023-04-09,organic_search,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008615,C007590,2023-04-24,2023-04-25,2023-04-28,direct,,0.0,115.95,0.0,9.28,125.23,refunded,False
O00008616,C007591,2023-06-24,2023-06-25,2023-06-28,direct,LOYAL15,0.2,110.35,0.0,8.83,119.18,delivered,True
O00008617,C007592,2024-05-28,2024-05-29,2024-06-03,direct,,0.0,61.98,0.0,4.96,66.94,delivered,True
O00008618,C007595,2023-10-01,2023-10-02,2023-10-04,paid_social,SUMMER15,0.2,32.78,5.99,2.62,41.39,delivered,True
O00008619,C007596,2023-02-03,2023-02-04,2023-02-07,direct,WELCOME10,0.1,51.27,0.0,4.1,55.37,delivered,True
O00008620,C007596,2023-04-15,2023-04-16,2023-04-21,paid_social,,0.0,56.98,0.0,4.56,61.54,delivered,False
O00008621,C007597,2024-04-15,2024-04-16,2024-04-18,email,,0.2,45.57,0.0,3.65,49.22,delivered,True
O00008622,C007597,2024-04-16,2024-04-17,2024-04-21,paid_search,BFCM20,0.2,48.77,0.0,3.9,52.67,delivered,False
O00008623,C007598,2023-11-24,2023-11-25,2023-11-29,email,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00008624,C007600,2024-01-12,2024-01-13,2024-01-17,organic_search,WELCOME10,0.2,32.78,5.99,2.62,41.39,delivered,True
O00008625,C007603,2024-02-03,2024-02-04,2024-02-06,email,WELCOME10,0.1,48.58,0.0,3.89,52.47,delivered,True
O00008626,C007603,2024-05-17,2024-05-18,2024-05-21,direct,,0.15,29.74,5.99,2.38,38.11,delivered,False
O00008627,C007604,2024-05-01,2024-05-02,2024-05-04,direct,,0.0,143.96,0.0,11.52,155.48,delivered,True
O00008628,C007605,2024-05-31,2024-06-01,2024-06-04,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00008629,C007606,2023-06-21,2023-06-22,2023-06-26,direct,SUMMER15,0.1,48.58,0.0,3.89,52.47,delivered,False
O00008630,C007607,2023-05-31,2023-06-01,2023-06-03,email,,0.0,69.98,0.0,5.6,75.58,delivered,True
O00008631,C007608,2023-10-07,2023-10-08,2023-10-11,referral,SUMMER15,0.15,195.41,0.0,15.63,211.04,delivered,True
O00008632,C007608,2023-10-21,2023-10-22,2023-10-26,organic_social,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00008633,C007610,2023-08-12,2023-08-13,2023-08-15,paid_social,BFCM20,0.1,35.07,5.99,2.81,43.87,delivered,True
O00008634,C007610,2023-08-16,2023-08-17,2023-08-19,email,,0.0,18.99,5.99,1.52,26.5,delivered,False
O00008635,C007612,2023-08-25,2023-08-26,2023-08-30,email,,0.0,68.97,0.0,5.52,74.49,delivered,True
O00008636,C007613,2024-03-14,2024-03-15,2024-03-19,paid_social,,0.0,31.98,5.99,2.56,40.53,delivered,True
O00008637,C007616,2023-11-02,2023-11-03,2023-11-06,paid_social,,0.0,106.95,0.0,8.56,115.51,delivered,True
O00008638,C007617,2023-11-18,2023-11-19,2023-11-20,organic_search,,0.0,122.96,0.0,9.84,132.8,delivered,True
O00008639,C007618,2023-10-08,2023-10-09,2023-10-13,paid_search,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00008640,C007619,2024-05-23,2024-05-24,2024-05-28,organic_search,,0.0,234.93,0.0,18.79,253.72,delivered,True
O00008641,C007621,2023-11-19,2023-11-20,2023-11-21,organic_search,,0.0,96.97,0.0,7.76,104.73,delivered,True
O00008642,C007622,2023-05-20,2023-05-21,2023-05-22,organic_search,,0.0,56.97,0.0,4.56,61.53,delivered,True
O00008643,C007623,2023-07-22,2023-07-23,2023-07-26,organic_search,LOYAL15,0.2,66.37,0.0,5.31,71.68,delivered,True
O00008644,C007625,2023-07-18,2023-07-19,2023-07-21,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00008645,C007625,2023-07-25,2023-07-26,2023-07-28,email,,0.0,52.98,0.0,4.24,57.22,delivered,False
O00008646,C007625,2023-09-11,2023-09-12,2023-09-15,organic_search,,0.0,130.96,0.0,10.48,141.44,delivered,False
O00008647,C007626,2023-10-06,2023-10-07,2023-10-10,email,LOYAL15,0.15,16.14,5.99,1.29,23.42,delivered,True
O00008648,C007628,2023-09-02,2023-09-03,2023-09-05,paid_social,WELCOME10,0.15,29.74,5.99,2.38,38.11,delivered,True
O00008649,C007629,2023-11-21,2023-11-22,2023-11-24,paid_social,,0.0,141.94,0.0,11.36,153.3,delivered,True
O00008650,C007631,2024-01-26,2024-01-27,2024-01-29,email,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008651,C007633,2024-05-07,2024-05-08,2024-05-12,organic_social,,0.0,59.97,0.0,4.8,64.77,delivered,True
O00008652,C007634,2023-05-20,2023-05-21,2023-05-26,paid_search,,0.0,77.94,0.0,6.24,84.18,delivered,False
O00008653,C007635,2023-09-06,2023-09-07,2023-09-09,organic_search,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00008654,C007639,2023-03-26,2023-03-27,2023-03-30,email,,0.2,43.18,5.99,3.45,52.62,delivered,True
O00008655,C007640,2023-08-30,2023-08-31,2023-09-04,paid_social,,0.0,51.98,0.0,4.16,56.14,delivered,True
O00008656,C007643,2023-09-27,2023-09-28,2023-09-30,paid_search,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00008657,C007644,2023-12-19,2023-12-20,2023-12-25,paid_search,,0.0,95.95,0.0,7.68,103.63,delivered,True
O00008658,C007645,2023-06-18,2023-06-19,2023-06-24,email,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00008659,C007646,2023-10-13,2023-10-14,2023-10-17,organic_search,BFCM20,0.15,33.14,5.99,2.65,41.78,delivered,True
O00008660,C007649,2023-07-17,2023-07-18,2023-07-20,email,,0.0,53.98,0.0,4.32,58.3,delivered,False
O00008661,C007652,2023-04-09,2023-04-10,2023-04-13,organic_search,,0.0,65.96,0.0,5.28,71.24,delivered,True
O00008662,C007653,2023-01-23,2023-01-24,2023-01-26,paid_search,,0.1,19.79,5.99,1.58,27.36,delivered,True
O00008663,C007656,2023-03-31,2023-04-01,2023-04-04,email,LOYAL15,0.2,71.17,0.0,5.69,76.86,delivered,True
O00008664,C007656,2023-04-21,2023-04-22,2023-04-25,email,,0.0,104.97,0.0,8.4,113.37,delivered,False
O00008665,C007657,2024-03-28,2024-03-29,2024-04-01,paid_social,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00008666,C007657,2024-04-21,2024-04-22,2024-04-25,email,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00008667,C007657,2024-06-02,2024-06-03,2024-06-07,email,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00008668,C007659,2024-05-25,2024-05-26,2024-05-27,referral,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00008669,C007664,2024-04-17,2024-04-18,2024-04-22,email,,0.0,96.95,0.0,7.76,104.71,delivered,True
