spend_id,date,platform,campaign_id,campaign_name,impressions,clicks,ctr,spend,conversions,conversion_value,roas
AD00003277,2024-04-13,google_ads,GS001,Brand Keywords,965,49,0.0508,56.0,1,39.37,0.7
AD00003278,2024-04-13,google_ads,GS002,Coffee Subscription,1335,53,0.0397,65.28,2,91.59,1.4
AD00003279,2024-04-13,google_ads,GS003,Competitor Conquesting,1175,36,0.0306,62.82,1,29.48,0.47
AD00003280,2024-04-13,meta_ads,FB001,Prospecting — Interest,3227,37,0.0116,42.92,1,51.39,1.2
AD00003281,2024-04-13,meta_ads,FB002,Retargeting — Site Visitors,5970,94,0.0158,73.02,2,96.85,1.33
AD00003282,2024-04-13,meta_ads,FB003,LAL — Top Customers,3727,69,0.0187,70.01,1,48.87,0.7
AD00003283,2024-04-13,meta_ads,IG001,Instagram — Story Ads,2909,49,0.0171,57.34,1,53.78,0.94
AD00003284,2024-04-14,google_ads,GS001,Brand Keywords,1451,82,0.0565,56.09,5,209.37,3.73
AD00003285,2024-04-14,google_ads,GS002,Coffee Subscription,371,22,0.0593,43.67,1,40.41,0.93
AD00003286,2024-04-14,google_ads,GS003,Competitor Conquesting,829,33,0.0398,58.13,1,29.38,0.51
AD00003287,2024-04-14,meta_ads,FB001,Prospecting — Interest,2934,32,0.0111,45.8,0,0.0,0.0
AD00003288,2024-04-14,meta_ads,FB002,Retargeting — Site Visitors,6320,119,0.0189,71.11,1,36.3,0.51
AD00003289,2024-04-14,meta_ads,FB003,LAL — Top Customers,4917,121,0.0247,72.24,1,35.97,0.5
AD00003290,2024-04-14,meta_ads,IG001,Instagram — Story Ads,3072,34,0.0113,40.03,0,0.0,0.0
AD00003291,2024-04-15,google_ads,GS001,Brand Keywords,933,32,0.0343,42.73,1,52.26,1.22
AD00003292,2024-04-15,google_ads,GS002,Coffee Subscription,715,22,0.0308,47.21,1,42.1,0.89
AD00003293,2024-04-15,google_ads,GS003,Competitor Conquesting,1252,60,0.0479,63.35,2,109.96,1.74
AD00003294,2024-04-15,meta_ads,FB001,Prospecting — Interest,2627,60,0.023,45.06,1,42.54,0.94
AD00003295,2024-04-15,meta_ads,FB002,Retargeting — Site Visitors,3380,41,0.0122,45.1,0,0.0,0.0
AD00003296,2024-04-15,meta_ads,FB003,LAL — Top Customers,4656,94,0.0204,63.94,1,35.23,0.55
AD00003297,2024-04-15,meta_ads,IG001,Instagram — Story Ads,3712,60,0.0162,64.26,2,63.19,0.98
AD00003298,2024-04-16,google_ads,GS001,Brand Keywords,1426,62,0.0435,55.83,3,116.05,2.08
AD00003299,2024-04-16,google_ads,GS002,Coffee Subscription,1094,41,0.0375,57.09,2,58.02,1.02
AD00003300,2024-04-16,google_ads,GS003,Competitor Conquesting,515,24,0.0466,37.31,0,0.0,0.0
AD00003301,2024-04-16,meta_ads,FB001,Prospecting — Interest,3730,50,0.0135,46.45,1,28.34,0.61
AD00003302,2024-04-16,meta_ads,FB002,Retargeting — Site Visitors,4537,48,0.0107,62.57,0,0.0,0.0
AD00003303,2024-04-16,meta_ads,FB003,LAL — Top Customers,2333,50,0.0215,49.13,0,0.0,0.0
AD00003304,2024-04-16,meta_ads,IG001,Instagram — Story Ads,6495,152,0.0235,65.41,4,125.81,1.92
AD00003305,2024-04-17,google_ads,GS001,Brand Keywords,637,26,0.0408,58.52,0,0.0,0.0
AD00003306,2024-04-17,google_ads,GS002,Coffee Subscription,2528,106,0.0419,63.11,8,330.47,5.24
AD00003307,2024-04-17,google_ads,GS003,Competitor Conquesting,281,16,0.0569,36.66,1,30.54,0.83
AD00003308,2024-04-17,meta_ads,FB001,Prospecting — Interest,3792,62,0.0166,68.07,2,89.64,1.32
AD00003309,2024-04-17,meta_ads,FB002,Retargeting — Site Visitors,5433,127,0.0235,62.54,4,197.72,3.16
AD00003310,2024-04-17,meta_ads,FB003,LAL — Top Customers,2692,60,0.0225,40.17,1,31.07,0.77
AD00003311,2024-04-17,meta_ads,IG001,Instagram — Story Ads,2396,28,0.012,39.81,0,0.0,0.0
AD00003312,2024-04-18,google_ads,GS001,Brand Keywords,982,39,0.0397,46.75,3,136.83,2.93
AD00003313,2024-04-18,google_ads,GS002,Coffee Subscription,1433,69,0.0482,69.12,4,139.13,2.01
AD00003314,2024-04-18,google_ads,GS003,Competitor Conquesting,375,20,0.0533,41.14,0,0.0,0.0
AD00003315,2024-04-18,meta_ads,FB001,Prospecting — Interest,3225,40,0.0126,41.55,1,42.68,1.03
AD00003316,2024-04-18,meta_ads,FB002,Retargeting — Site Visitors,4057,64,0.016,43.9,1,48.9,1.11
AD00003317,2024-04-18,meta_ads,FB003,LAL — Top Customers,3557,32,0.0091,66.02,0,0.0,0.0
AD00003318,2024-04-18,meta_ads,IG001,Instagram — Story Ads,2787,48,0.0173,45.5,1,44.47,0.98
AD00003319,2024-04-19,google_ads,GS001,Brand Keywords,926,51,0.0551,66.47,1,37.51,0.56
AD00003320,2024-04-19,google_ads,GS002,Coffee Subscription,958,40,0.0418,65.9,1,33.55,0.51
AD00003321,2024-04-19,google_ads,GS003,Competitor Conquesting,982,52,0.053,48.22,3,112.64,2.34
AD00003322,2024-04-19,meta_ads,FB001,Prospecting — Interest,3610,86,0.024,47.55,2,104.48,2.2
AD00003323,2024-04-19,meta_ads,FB002,Retargeting — Site Visitors,1713,17,0.01,35.96,0,0.0,0.0
AD00003324,2024-04-19,meta_ads,FB003,LAL — Top Customers,4355,90,0.0208,60.46,1,37.8,0.63
AD00003325,2024-04-19,meta_ads,IG001,Instagram — Story Ads,2356,27,0.0117,39.07,1,42.73,1.09
AD00003326,2024-04-20,google_ads,GS001,Brand Keywords,1021,55,0.0539,61.5,4,207.66,3.38
AD00003327,2024-04-20,google_ads,GS002,Coffee Subscription,505,30,0.0594,46.47,2,98.73,2.12
AD00003328,2024-04-20,google_ads,GS003,Competitor Conquesting,1992,76,0.0382,73.52,3,91.01,1.24
AD00003329,2024-04-20,meta_ads,FB001,Prospecting — Interest,5125,126,0.0247,75.71,2,98.35,1.3
AD00003330,2024-04-20,meta_ads,FB002,Retargeting — Site Visitors,5249,80,0.0154,77.12,2,84.21,1.09
AD00003331,2024-04-20,meta_ads,FB003,LAL — Top Customers,2936,61,0.0208,58.46,1,48.19,0.82
AD00003332,2024-04-20,meta_ads,IG001,Instagram — Story Ads,2119,24,0.0115,45.83,0,0.0,0.0
AD00003333,2024-04-21,google_ads,GS001,Brand Keywords,652,37,0.0567,70.31,1,42.3,0.6
AD00003334,2024-04-21,google_ads,GS002,Coffee Subscription,1250,48,0.0384,47.45,3,117.14,2.47
AD00003335,2024-04-21,google_ads,GS003,Competitor Conquesting,857,50,0.0583,67.77,3,160.45,2.37
AD00003336,2024-04-21,meta_ads,FB001,Prospecting — Interest,4623,59,0.0128,59.36,0,0.0,0.0
AD00003337,2024-04-21,meta_ads,FB002,Retargeting — Site Visitors,5191,83,0.016,54.82,1,54.38,0.99
AD00003338,2024-04-21,meta_ads,FB003,LAL — Top Customers,4771,78,0.0164,57.45,1,38.94,0.68
AD00003339,2024-04-21,meta_ads,IG001,Instagram — Story Ads,4831,49,0.0102,55.32,1,47.92,0.87
AD00003340,2024-04-22,google_ads,GS001,Brand Keywords,558,27,0.0484,38.62,1,53.38,1.38
AD00003341,2024-04-22,google_ads,GS002,Coffee Subscription,401,23,0.0574,44.32,0,0.0,0.0
AD00003342,2024-04-22,google_ads,GS003,Competitor Conquesting,1976,77,0.039,50.5,3,141.88,2.81
AD00003343,2024-04-22,meta_ads,FB001,Prospecting — Interest,2313,28,0.0125,37.27,0,0.0,0.0
AD00003344,2024-04-22,meta_ads,FB002,Retargeting — Site Visitors,6318,109,0.0174,64.51,3,119.34,1.85
AD00003345,2024-04-22,meta_ads,FB003,LAL — Top Customers,4382,77,0.0176,60.92,1,30.38,0.5
AD00003346,2024-04-22,meta_ads,IG001,Instagram — Story Ads,5500,62,0.0113,58.86,1,38.6,0.66
AD00003347,2024-04-23,google_ads,GS001,Brand Keywords,739,38,0.0514,46.89,2,89.47,1.91
AD00003348,2024-04-23,google_ads,GS002,Coffee Subscription,719,31,0.0431,64.61,0,0.0,0.0
AD00003349,2024-04-23,google_ads,GS003,Competitor Conquesting,573,26,0.0454,35.88,1,29.81,0.83
AD00003350,2024-04-23,meta_ads,FB001,Prospecting — Interest,4051,52,0.013,45.46,1,31.66,0.7
AD00003351,2024-04-23,meta_ads,FB002,Retargeting — Site Visitors,3605,29,0.0082,66.55,0,0.0,0.0
AD00003352,2024-04-23,meta_ads,FB003,LAL — Top Customers,3069,51,0.0169,38.92,1,48.46,1.25
AD00003353,2024-04-23,meta_ads,IG001,Instagram — Story Ads,3205,42,0.0133,50.84,1,33.3,0.65
AD00003354,2024-04-24,google_ads,GS001,Brand Keywords,757,26,0.0343,43.3,1,38.82,0.9
AD00003355,2024-04-24,google_ads,GS002,Coffee Subscription,1770,105,0.0593,65.56,6,229.13,3.49
AD00003356,2024-04-24,google_ads,GS003,Competitor Conquesting,666,39,0.0586,37.27,2,93.51,2.51
AD00003357,2024-04-24,meta_ads,FB001,Prospecting — Interest,3773,62,0.0166,54.52,1,41.77,0.77
AD00003358,2024-04-24,meta_ads,FB002,Retargeting — Site Visitors,2811,37,0.0133,53.0,0,0.0,0.0
AD00003359,2024-04-24,meta_ads,FB003,LAL — Top Customers,2437,26,0.0109,48.75,1,52.21,1.07
AD00003360,2024-04-24,meta_ads,IG001,Instagram — Story Ads,2690,57,0.0212,46.63,1,38.99,0.84
AD00003361,2024-04-25,google_ads,GS001,Brand Keywords,564,33,0.0585,40.5,2,96.7,2.39
AD00003362,2024-04-25,google_ads,GS002,Coffee Subscription,857,31,0.0362,68.07,1,49.46,0.73
AD00003363,2024-04-25,google_ads,GS003,Competitor Conquesting,1272,65,0.0511,62.64,3,158.42,2.53
AD00003364,2024-04-25,meta_ads,FB001,Prospecting — Interest,2285,31,0.0139,35.4,0,0.0,0.0
AD00003365,2024-04-25,meta_ads,FB002,Retargeting — Site Visitors,4862,104,0.0215,67.1,1,33.24,0.5
AD00003366,2024-04-25,meta_ads,FB003,LAL — Top Customers,2065,47,0.0231,43.4,1,43.66,1.01
AD00003367,2024-04-25,meta_ads,IG001,Instagram — Story Ads,1872,27,0.0149,37.78,0,0.0,0.0
AD00003368,2024-04-26,google_ads,GS001,Brand Keywords,2042,115,0.0563,65.86,3,135.04,2.05
AD00003369,2024-04-26,google_ads,GS002,Coffee Subscription,1447,70,0.0484,61.77,2,65.92,1.07
AD00003370,2024-04-26,google_ads,GS003,Competitor Conquesting,471,21,0.0446,44.57,0,0.0,0.0
AD00003371,2024-04-26,meta_ads,FB001,Prospecting — Interest,5056,114,0.0226,40.55,3,114.19,2.82
AD00003372,2024-04-26,meta_ads,FB002,Retargeting — Site Visitors,4263,56,0.0133,53.12,1,30.72,0.58
AD00003373,2024-04-26,meta_ads,FB003,LAL — Top Customers,2753,68,0.025,59.91,1,34.41,0.57
AD00003374,2024-04-26,meta_ads,IG001,Instagram — Story Ads,5519,70,0.0127,73.25,2,95.28,1.3
AD00003375,2024-04-27,google_ads,GS001,Brand Keywords,1181,49,0.0415,67.29,3,138.34,2.06
AD00003376,2024-04-27,google_ads,GS002,Coffee Subscription,1295,73,0.0564,47.8,5,242.66,5.08
AD00003377,2024-04-27,google_ads,GS003,Competitor Conquesting,535,28,0.0523,58.89,1,32.93,0.56
AD00003378,2024-04-27,meta_ads,FB001,Prospecting — Interest,3807,51,0.0136,64.62,1,43.87,0.68
AD00003379,2024-04-27,meta_ads,FB002,Retargeting — Site Visitors,3993,62,0.0157,70.49,1,52.71,0.75
AD00003380,2024-04-27,meta_ads,FB003,LAL — Top Customers,4192,46,0.0112,53.83,0,0.0,0.0
AD00003381,2024-04-27,meta_ads,IG001,Instagram — Story Ads,3695,30,0.0083,66.7,0,0.0,0.0
AD00003382,2024-04-28,google_ads,GS001,Brand Keywords,1085,65,0.0599,77.92,4,120.48,1.55
AD00003383,2024-04-28,google_ads,GS002,Coffee Subscription,814,33,0.0405,46.14,1,48.5,1.05
AD00003384,2024-04-28,google_ads,GS003,Competitor Conquesting,1275,42,0.0329,46.82,3,145.61,3.11
AD00003385,2024-04-28,meta_ads,FB001,Prospecting — Interest,2626,35,0.0136,46.36,0,0.0,0.0
AD00003386,2024-04-28,meta_ads,FB002,Retargeting — Site Visitors,2216,17,0.008,41.59,0,0.0,0.0
AD00003387,2024-04-28,meta_ads,FB003,LAL — Top Customers,5953,97,0.0163,60.01,2,100.37,1.67
AD00003388,2024-04-28,meta_ads,IG001,Instagram — Story Ads,3259,42,0.0129,66.33,1,35.05,0.53
AD00003389,2024-04-29,google_ads,GS001,Brand Keywords,2097,73,0.0348,71.18,5,183.09,2.57
AD00003390,2024-04-29,google_ads,GS002,Coffee Subscription,1085,64,0.059,55.68,2,61.67,1.11
AD00003391,2024-04-29,google_ads,GS003,Competitor Conquesting,625,26,0.0416,57.45,1,54.81,0.95
AD00003392,2024-04-29,meta_ads,FB001,Prospecting — Interest,5539,63,0.0115,64.04,1,31.36,0.49
AD00003393,2024-04-29,meta_ads,FB002,Retargeting — Site Visitors,2464,21,0.0089,53.05,0,0.0,0.0
AD00003394,2024-04-29,meta_ads,FB003,LAL — Top Customers,2828,52,0.0187,48.54,0,0.0,0.0
AD00003395,2024-04-29,meta_ads,IG001,Instagram — Story Ads,2446,37,0.0153,37.02,0,0.0,0.0
AD00003396,2024-04-30,google_ads,GS001,Brand Keywords,1056,45,0.0426,65.09,2,57.04,0.88
AD00003397,2024-04-30,google_ads,GS002,Coffee Subscription,1770,59,0.0333,56.09,2,81.11,1.45
AD00003398,2024-04-30,google_ads,GS003,Competitor Conquesting,1511,61,0.0404,38.23,3,104.52,2.73
AD00003399,2024-04-30,meta_ads,FB001,Prospecting — Interest,5232,116,0.0223,46.52,3,114.18,2.45
AD00003400,2024-04-30,meta_ads,FB002,Retargeting — Site Visitors,3964,61,0.0154,51.1,1,28.66,0.56
AD00003401,2024-04-30,meta_ads,FB003,LAL — Top Customers,5649,54,0.0096,66.04,0,0.0,0.0
AD00003402,2024-04-30,meta_ads,IG001,Instagram — Story Ads,3440,50,0.0147,56.77,1,51.3,0.9
AD00003403,2024-05-01,google_ads,GS001,Brand Keywords,979,36,0.0368,71.6,2,60.14,0.84
AD00003404,2024-05-01,google_ads,GS002,Coffee Subscription,1058,51,0.0482,45.03,2,105.43,2.34
AD00003405,2024-05-01,google_ads,GS003,Competitor Conquesting,1480,71,0.048,56.78,3,116.71,2.06
AD00003406,2024-05-01,meta_ads,FB001,Prospecting — Interest,7182,64,0.009,74.05,1,36.54,0.49
AD00003407,2024-05-01,meta_ads,FB002,Retargeting — Site Visitors,4026,34,0.0085,37.89,0,0.0,0.0
AD00003408,2024-05-01,meta_ads,FB003,LAL — Top Customers,3199,44,0.0139,69.81,1,46.2,0.66
AD00003409,2024-05-01,meta_ads,IG001,Instagram — Story Ads,3555,39,0.0112,44.62,1,42.92,0.96
AD00003410,2024-05-02,google_ads,GS001,Brand Keywords,583,23,0.0395,44.37,0,0.0,0.0
AD00003411,2024-05-02,google_ads,GS002,Coffee Subscription,1250,44,0.0352,44.69,2,56.24,1.26
AD00003412,2024-05-02,google_ads,GS003,Competitor Conquesting,933,33,0.0354,64.32,1,52.91,0.82
AD00003413,2024-05-02,meta_ads,FB001,Prospecting — Interest,3657,30,0.0084,68.58,0,0.0,0.0
AD00003414,2024-05-02,meta_ads,FB002,Retargeting — Site Visitors,6528,116,0.0178,54.12,1,38.41,0.71
AD00003415,2024-05-02,meta_ads,FB003,LAL — Top Customers,3462,38,0.0112,59.21,0,0.0,0.0
AD00003416,2024-05-02,meta_ads,IG001,Instagram — Story Ads,2972,72,0.0244,43.52,2,89.15,2.05
AD00003417,2024-05-03,google_ads,GS001,Brand Keywords,874,31,0.0355,39.63,1,32.12,0.81
AD00003418,2024-05-03,google_ads,GS002,Coffee Subscription,1201,66,0.055,57.53,2,59.71,1.04
AD00003419,2024-05-03,google_ads,GS003,Competitor Conquesting,537,28,0.0521,61.28,1,45.87,0.75
AD00003420,2024-05-03,meta_ads,FB001,Prospecting — Interest,4816,104,0.0217,47.59,1,37.9,0.8
AD00003421,2024-05-03,meta_ads,FB002,Retargeting — Site Visitors,3717,88,0.0238,78.92,3,113.81,1.44
AD00003422,2024-05-03,meta_ads,FB003,LAL — Top Customers,4003,58,0.0145,71.18,1,54.98,0.77
AD00003423,2024-05-03,meta_ads,IG001,Instagram — Story Ads,3470,29,0.0085,51.85,0,0.0,0.0
AD00003424,2024-05-04,google_ads,GS001,Brand Keywords,974,43,0.0441,53.41,2,109.01,2.04
AD00003425,2024-05-04,google_ads,GS002,Coffee Subscription,633,35,0.0553,52.55,1,33.71,0.64
AD00003426,2024-05-04,google_ads,GS003,Competitor Conquesting,1380,52,0.0377,74.46,2,109.49,1.47
AD00003427,2024-05-04,meta_ads,FB001,Prospecting — Interest,3026,39,0.0131,47.42,0,0.0,0.0
AD00003428,2024-05-04,meta_ads,FB002,Retargeting — Site Visitors,4794,47,0.01,74.94,1,36.77,0.49
AD00003429,2024-05-04,meta_ads,FB003,LAL — Top Customers,3126,51,0.0165,50.4,0,0.0,0.0
AD00003430,2024-05-04,meta_ads,IG001,Instagram — Story Ads,3313,68,0.0206,67.33,2,58.01,0.86
AD00003431,2024-05-05,google_ads,GS001,Brand Keywords,719,30,0.0417,58.03,1,51.78,0.89
AD00003432,2024-05-05,google_ads,GS002,Coffee Subscription,2234,105,0.047,79.1,4,126.35,1.6
AD00003433,2024-05-05,google_ads,GS003,Competitor Conquesting,755,34,0.045,74.7,2,61.87,0.83
AD00003434,2024-05-05,meta_ads,FB001,Prospecting — Interest,5920,93,0.0158,85.44,3,86.58,1.01
AD00003435,2024-05-05,meta_ads,FB002,Retargeting — Site Visitors,5494,101,0.0185,45.33,3,149.94,3.31
AD00003436,2024-05-05,meta_ads,FB003,LAL — Top Customers,7982,109,0.0137,72.48,2,67.06,0.93
AD00003437,2024-05-05,meta_ads,IG001,Instagram — Story Ads,2828,24,0.0088,47.94,0,0.0,0.0
AD00003438,2024-05-06,google_ads,GS001,Brand Keywords,841,38,0.0452,72.63,2,98.87,1.36
AD00003439,2024-05-06,google_ads,GS002,Coffee Subscription,1168,58,0.0497,55.82,2,102.69,1.84
AD00003440,2024-05-06,google_ads,GS003,Competitor Conquesting,1413,66,0.0467,73.99,2,99.97,1.35
AD00003441,2024-05-06,meta_ads,FB001,Prospecting — Interest,3588,84,0.0235,47.66,2,103.58,2.17
AD00003442,2024-05-06,meta_ads,FB002,Retargeting — Site Visitors,8158,76,0.0094,69.92,2,101.7,1.45
AD00003443,2024-05-06,meta_ads,FB003,LAL — Top Customers,3958,34,0.0088,75.48,0,0.0,0.0
AD00003444,2024-05-06,meta_ads,IG001,Instagram — Story Ads,6731,104,0.0155,61.53,3,106.37,1.73
AD00003445,2024-05-07,google_ads,GS001,Brand Keywords,745,33,0.0443,51.6,2,94.8,1.84
AD00003446,2024-05-07,google_ads,GS002,Coffee Subscription,1412,52,0.0368,68.84,3,153.46,2.23
AD00003447,2024-05-07,google_ads,GS003,Competitor Conquesting,879,34,0.0387,49.92,1,50.13,1.0
AD00003448,2024-05-07,meta_ads,FB001,Prospecting — Interest,1804,29,0.0162,37.65,0,0.0,0.0
AD00003449,2024-05-07,meta_ads,FB002,Retargeting — Site Visitors,4534,42,0.0094,66.16,1,31.97,0.48
AD00003450,2024-05-07,meta_ads,FB003,LAL — Top Customers,3914,42,0.0108,76.01,1,47.93,0.63
AD00003451,2024-05-07,meta_ads,IG001,Instagram — Story Ads,4645,57,0.0123,76.09,1,52.51,0.69
AD00003452,2024-05-08,google_ads,GS001,Brand Keywords,816,34,0.0417,75.73,1,48.06,0.63
AD00003453,2024-05-08,google_ads,GS002,Coffee Subscription,974,40,0.0411,62.88,1,34.35,0.55
AD00003454,2024-05-08,google_ads,GS003,Competitor Conquesting,858,31,0.0361,46.64,1,34.63,0.74
AD00003455,2024-05-08,meta_ads,FB001,Prospecting — Interest,3124,37,0.0121,50.11,0,0.0,0.0
AD00003456,2024-05-08,meta_ads,FB002,Retargeting — Site Visitors,5483,134,0.0245,62.07,4,123.52,1.99
AD00003457,2024-05-08,meta_ads,FB003,LAL — Top Customers,5262,60,0.0115,67.1,1,45.7,0.68
AD00003458,2024-05-08,meta_ads,IG001,Instagram — Story Ads,5790,114,0.0197,56.11,3,119.33,2.13
AD00003459,2024-05-09,google_ads,GS001,Brand Keywords,343,20,0.0583,39.01,0,0.0,0.0
AD00003460,2024-05-09,google_ads,GS002,Coffee Subscription,1104,56,0.0507,58.28,2,71.38,1.22
AD00003461,2024-05-09,google_ads,GS003,Competitor Conquesting,1885,66,0.035,53.99,2,70.47,1.31
AD00003462,2024-05-09,meta_ads,FB001,Prospecting — Interest,3387,53,0.0159,52.03,1,39.82,0.77
AD00003463,2024-05-09,meta_ads,FB002,Retargeting — Site Visitors,3001,47,0.0157,40.73,1,35.31,0.87
AD00003464,2024-05-09,meta_ads,FB003,LAL — Top Customers,3432,59,0.0173,45.28,2,64.41,1.42
AD00003465,2024-05-09,meta_ads,IG001,Instagram — Story Ads,3653,83,0.0229,69.23,1,47.25,0.68
AD00003466,2024-05-10,google_ads,GS001,Brand Keywords,2054,113,0.055,78.32,3,112.2,1.43
AD00003467,2024-05-10,google_ads,GS002,Coffee Subscription,2471,89,0.036,73.02,6,315.08,4.31
AD00003468,2024-05-10,google_ads,GS003,Competitor Conquesting,3021,110,0.0364,74.05,6,230.75,3.12
AD00003469,2024-05-10,meta_ads,FB001,Prospecting — Interest,2208,33,0.0152,41.32,0,0.0,0.0
AD00003470,2024-05-10,meta_ads,FB002,Retargeting — Site Visitors,5030,53,0.0106,50.36,1,29.02,0.58
AD00003471,2024-05-10,meta_ads,FB003,LAL — Top Customers,2342,55,0.0237,48.46,1,30.14,0.62
AD00003472,2024-05-10,meta_ads,IG001,Instagram — Story Ads,2583,31,0.0123,43.28,0,0.0,0.0
AD00003473,2024-05-11,google_ads,GS001,Brand Keywords,946,47,0.0497,50.58,2,90.87,1.8
AD00003474,2024-05-11,google_ads,GS002,Coffee Subscription,850,48,0.0565,78.01,3,110.19,1.41
AD00003475,2024-05-11,google_ads,GS003,Competitor Conquesting,1468,75,0.0511,51.2,2,66.21,1.29
AD00003476,2024-05-11,meta_ads,FB001,Prospecting — Interest,2853,64,0.0225,48.26,1,37.86,0.78
AD00003477,2024-05-11,meta_ads,FB002,Retargeting — Site Visitors,2953,34,0.0116,49.21,1,35.92,0.73
AD00003478,2024-05-11,meta_ads,FB003,LAL — Top Customers,3221,60,0.0187,62.46,2,66.12,1.06
AD00003479,2024-05-11,meta_ads,IG001,Instagram — Story Ads,5223,53,0.0103,65.29,0,0.0,0.0
AD00003480,2024-05-12,google_ads,GS001,Brand Keywords,705,40,0.0567,84.65,1,42.56,0.5
AD00003481,2024-05-12,google_ads,GS002,Coffee Subscription,634,38,0.0599,58.44,1,42.97,0.74
AD00003482,2024-05-12,google_ads,GS003,Competitor Conquesting,1633,69,0.0423,57.79,2,104.31,1.8
AD00003483,2024-05-12,meta_ads,FB001,Prospecting — Interest,2761,30,0.0109,55.9,0,0.0,0.0
AD00003484,2024-05-12,meta_ads,FB002,Retargeting — Site Visitors,3990,91,0.0229,73.38,1,38.58,0.53
AD00003485,2024-05-12,meta_ads,FB003,LAL — Top Customers,4991,41,0.0083,74.43,0,0.0,0.0
AD00003486,2024-05-12,meta_ads,IG001,Instagram — Story Ads,3129,57,0.0184,45.56,2,85.04,1.87
AD00003487,2024-05-13,google_ads,GS001,Brand Keywords,694,22,0.0317,48.2,1,41.62,0.86
AD00003488,2024-05-13,google_ads,GS002,Coffee Subscription,1555,72,0.0463,74.35,3,105.29,1.42
AD00003489,2024-05-13,google_ads,GS003,Competitor Conquesting,645,33,0.0512,47.38,2,94.34,1.99
AD00003490,2024-05-13,meta_ads,FB001,Prospecting — Interest,6494,62,0.0096,59.62,1,38.45,0.64
AD00003491,2024-05-13,meta_ads,FB002,Retargeting — Site Visitors,3934,57,0.0145,69.72,1,44.37,0.64
AD00003492,2024-05-13,meta_ads,FB003,LAL — Top Customers,2558,38,0.0152,40.17,1,53.35,1.33
AD00003493,2024-05-13,meta_ads,IG001,Instagram — Story Ads,2679,46,0.0174,55.28,1,46.1,0.83
AD00003494,2024-05-14,google_ads,GS001,Brand Keywords,3208,116,0.0362,76.71,5,254.52,3.32
AD00003495,2024-05-14,google_ads,GS002,Coffee Subscription,782,38,0.0486,42.95,2,59.74,1.39
AD00003496,2024-05-14,google_ads,GS003,Competitor Conquesting,1563,58,0.0371,71.34,3,132.95,1.86
AD00003497,2024-05-14,meta_ads,FB001,Prospecting — Interest,3819,93,0.0245,67.91,1,40.59,0.6
AD00003498,2024-05-14,meta_ads,FB002,Retargeting — Site Visitors,4977,115,0.0233,67.25,3,106.69,1.59
AD00003499,2024-05-14,meta_ads,FB003,LAL — Top Customers,8422,160,0.0191,69.15,2,99.3,1.44
AD00003500,2024-05-14,meta_ads,IG001,Instagram — Story Ads,7781,173,0.0223,71.98,4,175.66,2.44
AD00003501,2024-05-15,google_ads,GS001,Brand Keywords,672,26,0.0387,52.72,0,0.0,0.0
AD00003502,2024-05-15,google_ads,GS002,Coffee Subscription,574,34,0.0592,52.65,1,53.24,1.01
AD00003503,2024-05-15,google_ads,GS003,Competitor Conquesting,751,44,0.0586,71.94,2,76.47,1.06
AD00003504,2024-05-15,meta_ads,FB001,Prospecting — Interest,4720,59,0.0127,52.77,1,48.93,0.93
AD00003505,2024-05-15,meta_ads,FB002,Retargeting — Site Visitors,4548,62,0.0137,76.24,1,51.3,0.67
AD00003506,2024-05-15,meta_ads,FB003,LAL — Top Customers,3645,62,0.0171,78.12,1,40.52,0.52
AD00003507,2024-05-15,meta_ads,IG001,Instagram — Story Ads,3438,75,0.0219,65.75,1,43.47,0.66
AD00003508,2024-05-16,google_ads,GS001,Brand Keywords,2010,84,0.0418,72.7,3,89.95,1.24
AD00003509,2024-05-16,google_ads,GS002,Coffee Subscription,468,26,0.0556,52.06,2,67.19,1.29
AD00003510,2024-05-16,google_ads,GS003,Competitor Conquesting,728,40,0.0549,73.78,1,47.45,0.64
